"","gid_1","borders"
"9052","MNE.10_1","MNE.5_1"
"9053","MNE.10_1","MNE.6_1"
"9054","MNE.10_1","MNE.8_1"
"9055","MNE.10_1","MNE.12_1"
"9056","MNE.10_1","MNE.19_1"
"9057","MNE.11_1","MNE.3_1"
"9058","MNE.11_1","MNE.4_1"
"9059","MNE.11_1","MNE.9_1"
"9060","MNE.11_1","MNE.14_1"
"9061","MNE.11_1","MNE.18_1"
"9062","MNE.11_1","MNE.21_1"
"9063","MNE.12_1","BIH.3_1"
"9064","MNE.12_1","MNE.6_1"
"9065","MNE.12_1","MNE.7_1"
"9066","MNE.12_1","MNE.8_1"
"9067","MNE.12_1","MNE.9_1"
"9068","MNE.12_1","MNE.10_1"
"9069","MNE.12_1","MNE.15_1"
"9070","MNE.12_1","MNE.18_1"
"9071","MNE.13_1","ALB.8_1"
"9072","MNE.13_1","ALB.10_1"
"9073","MNE.13_1","MNE.1_1"
"9074","MNE.13_1","MNE.3_1"
"9075","MNE.13_1","XKO.1_1"
"9076","MNE.13_1","XKO.4_1"
"9077","MNE.14_1","BIH.3_1"
"9078","MNE.14_1","MNE.4_1"
"9079","MNE.14_1","MNE.11_1"
"9080","MNE.14_1","MNE.21_1"
"9081","MNE.14_1","SRB.25_1"
"9082","MNE.15_1","BIH.3_1"
"9083","MNE.15_1","MNE.12_1"
"9084","MNE.15_1","MNE.18_1"
"9085","MNE.15_1","MNE.21_1"
"9086","MNE.16_1","ALB.10_1"
"9087","MNE.16_1","MNE.1_1"
"9088","MNE.16_1","MNE.2_1"
"9089","MNE.16_1","MNE.6_1"
"9090","MNE.16_1","MNE.7_1"
"9091","MNE.16_1","MNE.9_1"
"9092","MNE.17_1","MNE.3_1"
"9093","MNE.17_1","SRB.16_1"
"9094","MNE.17_1","XKO.4_1"
"9095","MNE.18_1","MNE.9_1"
"9096","MNE.18_1","MNE.11_1"
"9097","MNE.18_1","MNE.12_1"
"9098","MNE.18_1","MNE.15_1"
"9099","MNE.18_1","MNE.21_1"
"9100","MNE.19_1","MNE.8_1"
"9101","MNE.19_1","MNE.10_1"
"9102","MNE.20_1","ALB.10_1"
"9103","MNE.20_1","MNE.2_1"
"9104","MNE.21_1","BIH.3_1"
"9105","MNE.21_1","MNE.11_1"
"9106","MNE.21_1","MNE.14_1"
"9107","MNE.21_1","MNE.15_1"
"9108","MNE.21_1","MNE.18_1"
"9109","MNG.1_1","MNG.3_1"
"9110","MNG.1_1","MNG.4_1"
"9111","MNG.1_1","MNG.9_1"
"9112","MNG.1_1","MNG.14_1"
"9113","MNG.1_1","MNG.17_1"
"9114","MNG.2_1","CHN.28_1"
"9115","MNG.2_1","MNG.13_1"
"9116","MNG.2_1","MNG.22_1"
"9117","MNG.2_1","RUS.16_1"
"9118","MNG.2_1","RUS.71_1"
"9119","MNG.3_1","CHN.19_1"
"9120","MNG.3_1","MNG.1_1"
"9121","MNG.3_1","MNG.9_1"
"9122","MNG.3_1","MNG.10_1"
"9123","MNG.3_1","MNG.15_1"
"9124","MNG.3_1","MNG.17_1"
"9125","MNG.4_1","MNG.1_1"
"9126","MNG.4_1","MNG.14_1"
"9127","MNG.4_1","MNG.16_1"
"9128","MNG.4_1","MNG.17_1"
"9129","MNG.4_1","MNG.18_1"
"9130","MNG.4_1","MNG.20_1"
"9131","MNG.4_1","RUS.9_1"
"9132","MNG.5_1","MNG.18_1"
"9133","MNG.6_1","CHN.19_1"
"9134","MNG.6_1","MNG.12_1"
"9135","MNG.6_1","MNG.19_1"
"9136","MNG.6_1","RUS.83_1"
"9137","MNG.7_1","CHN.19_1"
"9138","MNG.7_1","MNG.8_1"
"9139","MNG.7_1","MNG.11_1"
"9140","MNG.7_1","MNG.12_1"
"9141","MNG.7_1","MNG.15_1"
"9142","MNG.7_1","MNG.19_1"
"9143","MNG.8_1","MNG.7_1"
"9144","MNG.8_1","MNG.11_1"
"9145","MNG.8_1","MNG.15_1"
"9146","MNG.8_1","MNG.17_1"
"9147","MNG.8_1","MNG.20_1"
"9148","MNG.9_1","MNG.1_1"
"9149","MNG.9_1","MNG.3_1"
"9150","MNG.9_1","MNG.10_1"
"9151","MNG.9_1","MNG.13_1"
"9152","MNG.9_1","MNG.14_1"
"9153","MNG.9_1","MNG.22_1"
"9154","MNG.9_1","RUS.71_1"
"9155","MNG.10_1","CHN.5_1"
"9156","MNG.10_1","CHN.19_1"
"9157","MNG.10_1","CHN.28_1"
"9158","MNG.10_1","MNG.3_1"
"9159","MNG.10_1","MNG.9_1"
"9160","MNG.10_1","MNG.13_1"
"9161","MNG.11_1","MNG.7_1"
"9162","MNG.11_1","MNG.8_1"
"9163","MNG.11_1","MNG.12_1"
"9164","MNG.11_1","MNG.20_1"
"9165","MNG.12_1","MNG.6_1"
"9166","MNG.12_1","MNG.7_1"
"9167","MNG.12_1","MNG.11_1"
"9168","MNG.12_1","MNG.18_1"
"9169","MNG.12_1","MNG.19_1"
"9170","MNG.12_1","MNG.20_1"
"9171","MNG.12_1","MNG.21_1"
"9172","MNG.12_1","RUS.83_1"
"9173","MNG.13_1","CHN.28_1"
"9174","MNG.13_1","MNG.2_1"
"9175","MNG.13_1","MNG.9_1"
"9176","MNG.13_1","MNG.10_1"
"9177","MNG.13_1","MNG.22_1"
"9178","MNG.14_1","MNG.1_1"
"9179","MNG.14_1","MNG.4_1"
"9180","MNG.14_1","MNG.9_1"
"9181","MNG.14_1","RUS.9_1"
"9182","MNG.14_1","RUS.71_1"
"9183","MNG.15_1","CHN.19_1"
"9184","MNG.15_1","MNG.3_1"
"9185","MNG.15_1","MNG.7_1"
"9186","MNG.15_1","MNG.8_1"
"9187","MNG.15_1","MNG.17_1"
"9188","MNG.16_1","MNG.4_1"
"9189","MNG.16_1","MNG.18_1"
"9190","MNG.17_1","MNG.1_1"
"9191","MNG.17_1","MNG.3_1"
"9192","MNG.17_1","MNG.4_1"
"9193","MNG.17_1","MNG.8_1"
"9194","MNG.17_1","MNG.15_1"
"9195","MNG.17_1","MNG.20_1"
"9196","MNG.18_1","MNG.4_1"
"9197","MNG.18_1","MNG.5_1"
"9198","MNG.18_1","MNG.12_1"
"9199","MNG.18_1","MNG.16_1"
"9200","MNG.18_1","MNG.20_1"
"9201","MNG.18_1","RUS.9_1"
"9202","MNG.18_1","RUS.83_1"
"9203","MNG.19_1","CHN.19_1"
"9204","MNG.19_1","MNG.6_1"
"9205","MNG.19_1","MNG.7_1"
"9206","MNG.19_1","MNG.12_1"
"9207","MNG.20_1","MNG.4_1"
"9208","MNG.20_1","MNG.8_1"
"9209","MNG.20_1","MNG.11_1"
"9210","MNG.20_1","MNG.12_1"
"9211","MNG.20_1","MNG.17_1"
"9212","MNG.20_1","MNG.18_1"
"9213","MNG.20_1","MNG.21_1"
"9214","MNG.21_1","MNG.12_1"
"9215","MNG.21_1","MNG.20_1"
"9216","MNG.22_1","MNG.2_1"
"9217","MNG.22_1","MNG.9_1"
"9218","MNG.22_1","MNG.13_1"
"9219","MNG.22_1","RUS.71_1"
"9220","MOZ.1_1","MOZ.7_1"
"9221","MOZ.1_1","MOZ.8_1"
"9222","MOZ.1_1","TZA.15_1"
"9223","MOZ.2_1","MOZ.3_1"
"9224","MOZ.2_1","MOZ.4_1"
"9225","MOZ.2_1","MOZ.6_1"
"9226","MOZ.2_1","ZAF.5_1"
"9227","MOZ.2_1","ZAF.6_1"
"9228","MOZ.2_1","ZWE.3_1"
"9229","MOZ.2_1","ZWE.7_1"
"9230","MOZ.3_1","MOZ.2_1"
"9231","MOZ.3_1","MOZ.4_1"
"9232","MOZ.3_1","MOZ.9_1"
"9233","MOZ.4_1","MOZ.2_1"
"9234","MOZ.4_1","MOZ.3_1"
"9235","MOZ.4_1","MOZ.9_1"
"9236","MOZ.4_1","MOZ.10_1"
"9237","MOZ.4_1","ZWE.3_1"
"9238","MOZ.6_1","MOZ.2_1"
"9239","MOZ.6_1","MOZ.5_1"
"9240","MOZ.6_1","SWZ.2_1"
"9241","MOZ.6_1","ZAF.4_1"
"9242","MOZ.6_1","ZAF.6_1"
"9243","MOZ.5_1","MOZ.6_1"
"9244","MOZ.7_1","MOZ.1_1"
"9245","MOZ.7_1","MOZ.8_1"
"9246","MOZ.7_1","MOZ.11_1"
"9247","MOZ.8_1","MOZ.1_1"
"9248","MOZ.8_1","MOZ.7_1"
"9249","MOZ.8_1","MOZ.11_1"
"9250","MOZ.8_1","MWI.6_1"
"9251","MOZ.8_1","MWI.10_1"
"9252","MOZ.8_1","MWI.12_1"
"9253","MOZ.8_1","MWI.13_1"
"9254","MOZ.8_1","MWI.19_1"
"9255","MOZ.8_1","MWI.20_1"
"9256","MOZ.8_1","MWI.26_1"
"9257","MOZ.8_1","MWI.28_1"
"9258","MOZ.8_1","TZA.15_1"
"9259","MOZ.8_1","TZA.22_1"
"9260","MOZ.9_1","MOZ.3_1"
"9261","MOZ.9_1","MOZ.4_1"
"9262","MOZ.9_1","MOZ.10_1"
"9263","MOZ.9_1","MOZ.11_1"
"9264","MOZ.10_1","MOZ.4_1"
"9265","MOZ.10_1","MOZ.9_1"
"9266","MOZ.10_1","MOZ.11_1"
"9267","MOZ.10_1","MWI.3_1"
"9268","MOZ.10_1","MWI.6_1"
"9269","MOZ.10_1","MWI.11_1"
"9270","MOZ.10_1","MWI.14_1"
"9271","MOZ.10_1","MWI.16_1"
"9272","MOZ.10_1","MWI.18_1"
"9273","MOZ.10_1","MWI.21_1"
"9274","MOZ.10_1","MWI.22_1"
"9275","MOZ.10_1","ZMB.3_1"
"9276","MOZ.10_1","ZMB.5_1"
"9277","MOZ.10_1","ZWE.3_1"
"9278","MOZ.10_1","ZWE.4_1"
"9279","MOZ.10_1","ZWE.5_1"
"9280","MOZ.11_1","MOZ.7_1"
"9281","MOZ.11_1","MOZ.8_1"
"9282","MOZ.11_1","MOZ.9_1"
"9283","MOZ.11_1","MOZ.10_1"
"9284","MOZ.11_1","MWI.15_1"
"9285","MOZ.11_1","MWI.21_1"
"9286","MOZ.11_1","MWI.24_1"
"9287","MOZ.11_1","MWI.27_1"
"9288","MOZ.11_1","MWI.28_1"
"9289","MRT.1_1","ESH.4_1"
"9290","MRT.1_1","MLI.9_1"
"9291","MRT.1_1","MRT.3_1"
"9292","MRT.1_1","MRT.4_1"
"9293","MRT.1_1","MRT.7_1"
"9294","MRT.1_1","MRT.9_1"
"9295","MRT.1_1","MRT.11_1"
"9296","MRT.1_1","MRT.12_1"
"9297","MRT.1_1","MRT.13_1"
"9298","MRT.2_1","MLI.3_1"
"9299","MRT.2_1","MRT.3_1"
"9300","MRT.2_1","MRT.5_1"
"9301","MRT.2_1","MRT.6_1"
"9302","MRT.2_1","MRT.8_1"
"9303","MRT.2_1","MRT.11_1"
"9304","MRT.3_1","MRT.1_1"
"9305","MRT.3_1","MRT.2_1"
"9306","MRT.3_1","MRT.5_1"
"9307","MRT.3_1","MRT.11_1"
"9308","MRT.3_1","MRT.13_1"
"9309","MRT.3_1","SEN.10_1"
"9310","MRT.4_1","ESH.4_1"
"9311","MRT.4_1","MRT.1_1"
"9312","MRT.4_1","MRT.9_1"
"9313","MRT.5_1","MRT.2_1"
"9314","MRT.5_1","MRT.3_1"
"9315","MRT.5_1","MRT.6_1"
"9316","MRT.5_1","SEN.9_1"
"9317","MRT.5_1","SEN.10_1"
"9318","MRT.6_1","MLI.3_1"
"9319","MRT.6_1","MRT.2_1"
"9320","MRT.6_1","MRT.5_1"
"9321","MRT.6_1","SEN.9_1"
"9322","MRT.6_1","SEN.12_1"
"9323","MRT.7_1","MLI.5_1"
"9324","MRT.7_1","MLI.7_1"
"9325","MRT.7_1","MLI.9_1"
"9326","MRT.7_1","MRT.1_1"
"9327","MRT.7_1","MRT.8_1"
"9328","MRT.7_1","MRT.11_1"
"9329","MRT.8_1","MLI.3_1"
"9330","MRT.8_1","MLI.5_1"
"9331","MRT.8_1","MRT.2_1"
"9332","MRT.8_1","MRT.7_1"
"9333","MRT.8_1","MRT.11_1"
"9334","MRT.9_1","MRT.1_1"
"9335","MRT.9_1","MRT.4_1"
"9336","MRT.9_1","MRT.13_1"
"9337","MRT.10_1","MRT.13_1"
"9338","MRT.11_1","MRT.1_1"
"9339","MRT.11_1","MRT.2_1"
"9340","MRT.11_1","MRT.3_1"
"9341","MRT.11_1","MRT.7_1"
"9342","MRT.11_1","MRT.8_1"
"9343","MRT.11_1","MRT.13_1"
"9344","MRT.12_1","DZA.1_1"
"9345","MRT.12_1","DZA.44_1"
"9346","MRT.12_1","ESH.1_1"
"9347","MRT.12_1","ESH.2_1"
"9348","MRT.12_1","ESH.4_1"
"9349","MRT.12_1","MLI.9_1"
"9350","MRT.12_1","MRT.1_1"
"9351","MRT.13_1","MRT.1_1"
"9352","MRT.13_1","MRT.3_1"
"9353","MRT.13_1","MRT.9_1"
"9354","MRT.13_1","MRT.10_1"
"9355","MRT.13_1","MRT.11_1"
"9356","MRT.13_1","SEN.10_1"
"9357","MSR.1_1","MSR.2_1"
"9358","MSR.1_1","MSR.3_1"
"9359","MSR.2_1","MSR.1_1"
"9360","MSR.2_1","MSR.3_1"
"9361","MSR.3_1","MSR.1_1"
"9362","MSR.3_1","MSR.2_1"
"9363","MTQ.1_1","MTQ.2_1"
"9364","MTQ.1_1","MTQ.3_1"
"9365","MTQ.1_1","MTQ.4_1"
"9366","MTQ.2_1","MTQ.1_1"
"9367","MTQ.2_1","MTQ.3_1"
"9368","MTQ.3_1","MTQ.1_1"
"9369","MTQ.3_1","MTQ.2_1"
"9370","MTQ.3_1","MTQ.4_1"
"9371","MTQ.4_1","MTQ.1_1"
"9372","MTQ.4_1","MTQ.3_1"
"9373","MUS.2_1","MUS.7_1"
"9374","MUS.2_1","MUS.8_1"
"9375","MUS.2_1","MUS.12_1"
"9376","MUS.3_1","MUS.4_1"
"9377","MUS.3_1","MUS.5_1"
"9378","MUS.3_1","MUS.6_1"
"9379","MUS.3_1","MUS.9_1"
"9380","MUS.4_1","MUS.3_1"
"9381","MUS.4_1","MUS.5_1"
"9382","MUS.4_1","MUS.7_1"
"9383","MUS.4_1","MUS.12_1"
"9384","MUS.5_1","MUS.3_1"
"9385","MUS.5_1","MUS.4_1"
"9386","MUS.5_1","MUS.6_1"
"9387","MUS.5_1","MUS.7_1"
"9388","MUS.5_1","MUS.8_1"
"9389","MUS.6_1","MUS.3_1"
"9390","MUS.6_1","MUS.5_1"
"9391","MUS.6_1","MUS.8_1"
"9392","MUS.6_1","MUS.9_1"
"9393","MUS.7_1","MUS.2_1"
"9394","MUS.7_1","MUS.4_1"
"9395","MUS.7_1","MUS.5_1"
"9396","MUS.7_1","MUS.8_1"
"9397","MUS.7_1","MUS.12_1"
"9398","MUS.8_1","MUS.2_1"
"9399","MUS.8_1","MUS.5_1"
"9400","MUS.8_1","MUS.6_1"
"9401","MUS.8_1","MUS.7_1"
"9402","MUS.9_1","MUS.3_1"
"9403","MUS.9_1","MUS.6_1"
"9404","MUS.12_1","MUS.2_1"
"9405","MUS.12_1","MUS.4_1"
"9406","MUS.12_1","MUS.7_1"
"9407","MWI.1_1","MWI.12_1"
"9408","MWI.1_1","MWI.13_1"
"9409","MWI.1_1","MWI.18_1"
"9410","MWI.1_1","MWI.22_1"
"9411","MWI.1_1","MWI.28_1"
"9412","MWI.2_1","MWI.3_1"
"9413","MWI.2_1","MWI.4_1"
"9414","MWI.2_1","MWI.16_1"
"9415","MWI.2_1","MWI.18_1"
"9416","MWI.2_1","MWI.27_1"
"9417","MWI.2_1","MWI.28_1"
"9418","MWI.3_1","MOZ.10_1"
"9419","MWI.3_1","MWI.2_1"
"9420","MWI.3_1","MWI.16_1"
"9421","MWI.3_1","MWI.21_1"
"9422","MWI.3_1","MWI.27_1"
"9423","MWI.4_1","MWI.2_1"
"9424","MWI.4_1","MWI.15_1"
"9425","MWI.4_1","MWI.27_1"
"9426","MWI.4_1","MWI.28_1"
"9427","MWI.5_1","MWI.8_1"
"9428","MWI.5_1","MWI.25_1"
"9429","MWI.5_1","TZA.13_1"
"9430","MWI.5_1","ZMB.6_1"
"9431","MWI.6_1","MOZ.8_1"
"9432","MWI.6_1","MOZ.10_1"
"9433","MWI.6_1","MWI.11_1"
"9434","MWI.6_1","MWI.13_1"
"9435","MWI.6_1","MWI.22_1"
"9436","MWI.6_1","MWI.26_1"
"9437","MWI.7_1","MWI.9_1"
"9438","MWI.7_1","MWI.11_1"
"9439","MWI.7_1","MWI.23_1"
"9440","MWI.7_1","MWI.26_1"
"9441","MWI.8_1","MWI.5_1"
"9442","MWI.8_1","MWI.25_1"
"9443","MWI.8_1","TZA.13_1"
"9444","MWI.8_1","TZA.17_1"
"9445","MWI.8_1","TZA.22_1"
"9446","MWI.9_1","MWI.7_1"
"9447","MWI.9_1","MWI.11_1"
"9448","MWI.9_1","MWI.14_1"
"9449","MWI.9_1","MWI.17_1"
"9450","MWI.9_1","MWI.20_1"
"9451","MWI.9_1","MWI.23_1"
"9452","MWI.9_1","ZMB.3_1"
"9453","MWI.10_1","MOZ.8_1"
"9454","MWI.11_1","MOZ.10_1"
"9455","MWI.11_1","MWI.6_1"
"9456","MWI.11_1","MWI.7_1"
"9457","MWI.11_1","MWI.9_1"
"9458","MWI.11_1","MWI.14_1"
"9459","MWI.11_1","MWI.26_1"
"9460","MWI.12_1","MOZ.8_1"
"9461","MWI.12_1","MWI.1_1"
"9462","MWI.12_1","MWI.13_1"
"9463","MWI.12_1","MWI.28_1"
"9464","MWI.13_1","MOZ.8_1"
"9465","MWI.13_1","MWI.1_1"
"9466","MWI.13_1","MWI.6_1"
"9467","MWI.13_1","MWI.12_1"
"9468","MWI.13_1","MWI.22_1"
"9469","MWI.14_1","MOZ.10_1"
"9470","MWI.14_1","MWI.9_1"
"9471","MWI.14_1","MWI.11_1"
"9472","MWI.14_1","ZMB.3_1"
"9473","MWI.15_1","MOZ.11_1"
"9474","MWI.15_1","MWI.4_1"
"9475","MWI.15_1","MWI.24_1"
"9476","MWI.15_1","MWI.27_1"
"9477","MWI.15_1","MWI.28_1"
"9478","MWI.16_1","MOZ.10_1"
"9479","MWI.16_1","MWI.2_1"
"9480","MWI.16_1","MWI.3_1"
"9481","MWI.16_1","MWI.18_1"
"9482","MWI.17_1","MWI.9_1"
"9483","MWI.17_1","MWI.19_1"
"9484","MWI.17_1","MWI.20_1"
"9485","MWI.17_1","MWI.25_1"
"9486","MWI.17_1","ZMB.3_1"
"9487","MWI.17_1","ZMB.6_1"
"9488","MWI.18_1","MOZ.10_1"
"9489","MWI.18_1","MWI.1_1"
"9490","MWI.18_1","MWI.2_1"
"9491","MWI.18_1","MWI.16_1"
"9492","MWI.18_1","MWI.22_1"
"9493","MWI.18_1","MWI.28_1"
"9494","MWI.19_1","MOZ.8_1"
"9495","MWI.19_1","MWI.17_1"
"9496","MWI.19_1","MWI.20_1"
"9497","MWI.19_1","MWI.25_1"
"9498","MWI.19_1","TZA.22_1"
"9499","MWI.20_1","MOZ.8_1"
"9500","MWI.20_1","MWI.9_1"
"9501","MWI.20_1","MWI.17_1"
"9502","MWI.20_1","MWI.19_1"
"9503","MWI.20_1","MWI.23_1"
"9504","MWI.20_1","MWI.26_1"
"9505","MWI.21_1","MOZ.10_1"
"9506","MWI.21_1","MOZ.11_1"
"9507","MWI.21_1","MWI.3_1"
"9508","MWI.21_1","MWI.27_1"
"9509","MWI.22_1","MOZ.10_1"
"9510","MWI.22_1","MWI.1_1"
"9511","MWI.22_1","MWI.6_1"
"9512","MWI.22_1","MWI.13_1"
"9513","MWI.22_1","MWI.18_1"
"9514","MWI.23_1","MWI.7_1"
"9515","MWI.23_1","MWI.9_1"
"9516","MWI.23_1","MWI.20_1"
"9517","MWI.23_1","MWI.26_1"
"9518","MWI.24_1","MOZ.11_1"
"9519","MWI.24_1","MWI.15_1"
"9520","MWI.24_1","MWI.28_1"
"9521","MWI.25_1","MWI.5_1"
"9522","MWI.25_1","MWI.8_1"
"9523","MWI.25_1","MWI.17_1"
"9524","MWI.25_1","MWI.19_1"
"9525","MWI.25_1","TZA.22_1"
"9526","MWI.25_1","ZMB.6_1"
"9527","MWI.26_1","MOZ.8_1"
"9528","MWI.26_1","MWI.6_1"
"9529","MWI.26_1","MWI.7_1"
"9530","MWI.26_1","MWI.11_1"
"9531","MWI.26_1","MWI.20_1"
"9532","MWI.26_1","MWI.23_1"
"9533","MWI.27_1","MOZ.11_1"
"9534","MWI.27_1","MWI.2_1"
"9535","MWI.27_1","MWI.3_1"
"9536","MWI.27_1","MWI.4_1"
"9537","MWI.27_1","MWI.15_1"
"9538","MWI.27_1","MWI.21_1"
"9539","MWI.28_1","MOZ.8_1"
"9540","MWI.28_1","MOZ.11_1"
"9541","MWI.28_1","MWI.1_1"
"9542","MWI.28_1","MWI.2_1"
"9543","MWI.28_1","MWI.4_1"
"9544","MWI.28_1","MWI.12_1"
"9545","MWI.28_1","MWI.15_1"
"9546","MWI.28_1","MWI.18_1"
"9547","MWI.28_1","MWI.24_1"
"9548","MYS.1_1","MYS.6_1"
"9549","MYS.1_1","MYS.7_1"
"9550","MYS.1_1","MYS.8_1"
"9551","MYS.2_1","MYS.9_1"
"9552","MYS.2_1","MYS.10_1"
"9553","MYS.2_1","MYS.11_1"
"9554","MYS.2_1","THA.64_1"
"9555","MYS.2_1","THA.76_1"
"9556","MYS.3_1","MYS.8_1"
"9557","MYS.3_1","MYS.9_1"
"9558","MYS.3_1","MYS.16_1"
"9559","MYS.3_1","THA.33_1"
"9560","MYS.4_1","MYS.15_1"
"9561","MYS.6_1","MYS.1_1"
"9562","MYS.6_1","MYS.7_1"
"9563","MYS.7_1","MYS.1_1"
"9564","MYS.7_1","MYS.6_1"
"9565","MYS.7_1","MYS.8_1"
"9566","MYS.7_1","MYS.15_1"
"9567","MYS.8_1","MYS.1_1"
"9568","MYS.8_1","MYS.3_1"
"9569","MYS.8_1","MYS.7_1"
"9570","MYS.8_1","MYS.9_1"
"9571","MYS.8_1","MYS.15_1"
"9572","MYS.8_1","MYS.16_1"
"9573","MYS.9_1","MYS.2_1"
"9574","MYS.9_1","MYS.3_1"
"9575","MYS.9_1","MYS.8_1"
"9576","MYS.9_1","MYS.11_1"
"9577","MYS.9_1","MYS.15_1"
"9578","MYS.9_1","THA.33_1"
"9579","MYS.9_1","THA.76_1"
"9580","MYS.10_1","MYS.2_1"
"9581","MYS.10_1","THA.61_1"
"9582","MYS.10_1","THA.64_1"
"9583","MYS.11_1","MYS.2_1"
"9584","MYS.11_1","MYS.9_1"
"9585","MYS.12_1","MYS.15_1"
"9586","MYS.13_1","IDN.15_1"
"9587","MYS.13_1","MYS.14_1"
"9588","MYS.14_1","BRN.1_1"
"9589","MYS.14_1","BRN.2_1"
"9590","MYS.14_1","BRN.3_1"
"9591","MYS.14_1","BRN.4_1"
"9592","MYS.14_1","IDN.12_1"
"9593","MYS.14_1","IDN.15_1"
"9594","MYS.14_1","MYS.13_1"
"9595","MYS.15_1","MYS.4_1"
"9596","MYS.15_1","MYS.7_1"
"9597","MYS.15_1","MYS.8_1"
"9598","MYS.15_1","MYS.9_1"
"9599","MYS.15_1","MYS.12_1"
"9600","MYS.16_1","MYS.3_1"
"9601","MYS.16_1","MYS.8_1"
"9602","MYT.1_1","MYT.2_1"
"9603","MYT.1_1","MYT.11_1"
"9604","MYT.1_1","MYT.13_1"
"9605","MYT.2_1","MYT.1_1"
"9606","MYT.2_1","MYT.10_1"
"9607","MYT.2_1","MYT.11_1"
"9608","MYT.2_1","MYT.13_1"
"9609","MYT.2_1","MYT.17_1"
"9610","MYT.3_1","MYT.6_1"
"9611","MYT.3_1","MYT.7_1"
"9612","MYT.3_1","MYT.9_1"
"9613","MYT.4_1","MYT.6_1"
"9614","MYT.4_1","MYT.9_1"
"9615","MYT.5_1","MYT.14_1"
"9616","MYT.5_1","MYT.16_1"
"9617","MYT.5_1","MYT.17_1"
"9618","MYT.6_1","MYT.3_1"
"9619","MYT.6_1","MYT.4_1"
"9620","MYT.6_1","MYT.7_1"
"9621","MYT.6_1","MYT.9_1"
"9622","MYT.6_1","MYT.14_1"
"9623","MYT.6_1","MYT.16_1"
"9624","MYT.7_1","MYT.3_1"
"9625","MYT.7_1","MYT.6_1"
"9626","MYT.7_1","MYT.12_1"
"9627","MYT.7_1","MYT.14_1"
"9628","MYT.8_1","MYT.15_1"
"9629","MYT.9_1","MYT.3_1"
"9630","MYT.9_1","MYT.4_1"
"9631","MYT.9_1","MYT.6_1"
"9632","MYT.10_1","MYT.2_1"
"9633","MYT.10_1","MYT.12_1"
"9634","MYT.10_1","MYT.17_1"
"9635","MYT.11_1","MYT.1_1"
"9636","MYT.11_1","MYT.2_1"
"9637","MYT.11_1","MYT.17_1"
"9638","MYT.12_1","MYT.7_1"
"9639","MYT.12_1","MYT.10_1"
"9640","MYT.12_1","MYT.14_1"
"9641","MYT.12_1","MYT.17_1"
"9642","MYT.13_1","MYT.1_1"
"9643","MYT.13_1","MYT.2_1"
"9644","MYT.14_1","MYT.5_1"
"9645","MYT.14_1","MYT.6_1"
"9646","MYT.14_1","MYT.7_1"
"9647","MYT.14_1","MYT.12_1"
"9648","MYT.14_1","MYT.16_1"
"9649","MYT.14_1","MYT.17_1"
"9650","MYT.15_1","MYT.8_1"
"9651","MYT.16_1","MYT.5_1"
"9652","MYT.16_1","MYT.6_1"
"9653","MYT.16_1","MYT.14_1"
"9654","MYT.17_1","MYT.2_1"
"9655","MYT.17_1","MYT.5_1"
"9656","MYT.17_1","MYT.10_1"
"9657","MYT.17_1","MYT.11_1"
"9658","MYT.17_1","MYT.12_1"
"9659","MYT.17_1","MYT.14_1"
"9660","NAM.1_1","NAM.3_1"
"9661","NAM.1_1","ZAF.8_1"
"9662","NAM.2_1","NAM.3_1"
"9663","NAM.2_1","NAM.5_1"
"9664","NAM.2_1","NAM.6_1"
"9665","NAM.2_1","NAM.12_1"
"9666","NAM.3_1","BWA.7_1"
"9667","NAM.3_1","NAM.1_1"
"9668","NAM.3_1","NAM.2_1"
"9669","NAM.3_1","NAM.5_1"
"9670","NAM.3_1","NAM.8_1"
"9671","NAM.3_1","ZAF.8_1"
"9672","NAM.4_1","AGO.5_1"
"9673","NAM.4_1","BWA.12_1"
"9674","NAM.4_1","NAM.7_1"
"9675","NAM.4_1","NAM.11_1"
"9676","NAM.4_1","NAM.12_1"
"9677","NAM.4_1","NAM.13_1"
"9678","NAM.5_1","NAM.2_1"
"9679","NAM.5_1","NAM.3_1"
"9680","NAM.5_1","NAM.8_1"
"9681","NAM.5_1","NAM.12_1"
"9682","NAM.6_1","AGO.8_1"
"9683","NAM.6_1","AGO.16_1"
"9684","NAM.6_1","NAM.2_1"
"9685","NAM.6_1","NAM.9_1"
"9686","NAM.6_1","NAM.10_1"
"9687","NAM.6_1","NAM.11_1"
"9688","NAM.6_1","NAM.12_1"
"9689","NAM.7_1","AGO.5_1"
"9690","NAM.7_1","AGO.8_1"
"9691","NAM.7_1","NAM.4_1"
"9692","NAM.7_1","NAM.9_1"
"9693","NAM.7_1","NAM.10_1"
"9694","NAM.7_1","NAM.11_1"
"9695","NAM.8_1","BWA.5_1"
"9696","NAM.8_1","BWA.7_1"
"9697","NAM.8_1","BWA.12_1"
"9698","NAM.8_1","NAM.3_1"
"9699","NAM.8_1","NAM.5_1"
"9700","NAM.8_1","NAM.12_1"
"9701","NAM.9_1","AGO.8_1"
"9702","NAM.9_1","NAM.6_1"
"9703","NAM.9_1","NAM.7_1"
"9704","NAM.9_1","NAM.10_1"
"9705","NAM.10_1","NAM.6_1"
"9706","NAM.10_1","NAM.7_1"
"9707","NAM.10_1","NAM.9_1"
"9708","NAM.10_1","NAM.11_1"
"9709","NAM.11_1","NAM.4_1"
